رقم الصفقة,التصنيف,النوع,سعر الصفقة (ريال),المساحة (متر مربع),سعر المتر المربع (ريال),تاريخ الصفقة,المنطقة,المدينة,الحي,المخطط,القطعة,نظام البناء,معامل البناء,استخدام الأرض,الارتفاع عن سطح البحر,خط الطول,خط العرض,تصنيف دقة الموقع,الملاحظات,مصدر البيانات,السنة_المصدر
34139479,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2334,,,سكنى / سكني / فيلا أسرة واحدة,624.7,46.763911,24.671078,0,,وزارة العدل,2025
34139476,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1988,,,سكنى / سكني / فيلا أسرة واحدة,626.9,46.765693,24.67132,0,,وزارة العدل,2025
34139474,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2238,,,سكنى / سكني / فيلا أسرة واحدة,627.8,46.765962,24.67261,0,,وزارة العدل,2025
34139467,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2236,,,سكنى / سكني / فيلا أسرة واحدة,628.4,46.766321,24.672761,0,,وزارة العدل,2025
34139463,سكني,قطعة أرض,1131273.0,400.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2318,,,سكنى / سكني / فيلا أسرة واحدة,628.5,46.76233,24.672256,0,,وزارة العدل,2025
34139421,سكني,قطعة أرض,1756557.0,621.09,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2303,,,سكنى / سكني / فيلا أسرة واحدة,628.7,46.762981,24.672226,0,,وزارة العدل,2025
34139413,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1923,,,سكنى / سكني / فيلا أسرة واحدة,630.8,46.770161,24.671409,0,,وزارة العدل,2025
34139308,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1956,,,سكنى / سكني / فيلا أسرة واحدة,630.2,46.769093,24.67096,0,,وزارة العدل,2025
34139254,سكني,قطعة أرض,1632937.0,577.38,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2302,,,سكنى / سكني / فيلا أسرة واحدة,629.6,46.762886,24.672434,0,,وزارة العدل,2025
34139251,سكني,قطعة أرض,907289.0,350.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2058,,,سكنى / سكني / فيلا أسرة واحدة,623.8,46.763933,24.669934,0,,وزارة العدل,2025
34139242,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2301,,,سكنى / سكني / فيلا أسرة واحدة,629.1,46.7632,24.672319,0,,وزارة العدل,2025
34139204,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2045,,,سكنى / سكني / فيلا أسرة واحدة,624.3,46.763691,24.670478,0,,وزارة العدل,2025
34139172,سكني,قطعة أرض,5322731.0,2053.32,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1867,,,سكنى / سكني / عمارة سكنية,621.3,46.766619,24.668724,0,,وزارة العدل,2025
34139156,سكني,قطعة أرض,5307644.0,2047.5,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1981,,,تجارى / تجاري / مراكز تجارية,628.6,46.766692,24.67164,0,,وزارة العدل,2025
34139123,تجاري,قطعة أرض,25667076.0,9113.18,2816,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,302,,,,,46.757945,24.665848,1,,وزارة العدل,2025
34139122,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2306,,,سكنى / سكني / فيلا أسرة واحدة,625.9,46.763787,24.671671,0,,وزارة العدل,2025
34139121,سكني,قطعة أرض,955894.0,368.75,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1960,,,سكنى / سكني / فيلا أسرة واحدة,630.0,46.768704,24.670795,0,,وزارة العدل,2025
34139119,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1990,,,سكنى / سكني / فيلا أسرة واحدة,626.5,46.765477,24.671229,0,,وزارة العدل,2025
34139097,تجاري,قطعة أرض,24569198.0,9515.42,2582,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,275,,,,610.6,46.759442,24.666934,0,,وزارة العدل,2025
34139093,سكني,قطعة أرض,3038779.0,1620.55,1875,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,235,,,,,46.759159,24.668021,1,,وزارة العدل,2025
34139090,سكني,قطعة أرض,4665154.0,1799.65,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1870,,,سكنى / سكني / عمارة سكنية,619.5,46.765493,24.668248,0,,وزارة العدل,2025
34139007,سكني,قطعة أرض,5771617.0,2040.75,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2115,,,تجارى / تجاري / مباني تجاريه,632.2,46.763705,24.673899,0,,وزارة العدل,2025
34139001,سكني,قطعة أرض,1357528.0,480.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2272,,,سكنى / سكني / فيلا أسرة واحدة,627.6,46.766074,24.67221,0,,وزارة العدل,2025
34138992,سكني,قطعة أرض,4906234.0,1892.64,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1852,,,سكنى / سكني / عمارة سكنية,629.1,46.771484,24.670779,0,,وزارة العدل,2025
34138976,سكني,قطعة أرض,2077923.0,734.72,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2309,,,سكنى / سكني / فيلا أسرة واحدة,626.2,46.763229,24.671684,0,,وزارة العدل,2025
34138953,سكني,قطعة أرض,4901360.0,1890.77,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1856,,,سكنى / سكني / عمارة سكنية,629.9,46.770381,24.670315,0,,وزارة العدل,2025
34138943,سكني,قطعة أرض,6765737.0,2609.98,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1850,,,تجارى / تجاري / مباني تجاريه,628.8,46.771976,24.671302,0,,وزارة العدل,2025
34138926,سكني,قطعة أرض,5751028.0,2033.47,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2117,,,تجارى / تجاري / مباني تجاريه,633.3,46.764437,24.674241,0,,وزارة العدل,2025
34138914,سكني,قطعة أرض,6469027.0,2495.52,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1848,,,سكنى / سكني / عمارة سكنية,629.6,46.771631,24.671952,0,,وزارة العدل,2025
34138903,سكني,قطعة أرض,1357523.0,480.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2282,,,سكنى / سكني / فيلا أسرة واحدة,626.1,46.764997,24.671758,0,,وزارة العدل,2025
34138866,سكني,قطعة أرض,1131273.0,400.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2247,,,سكنى / سكني / فيلا أسرة واحدة,632.4,46.764289,24.673428,0,,وزارة العدل,2025
34138840,سكني,قطعة أرض,6625470.0,2555.88,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1849,,,سكنى / سكني / عمارة سكنية,629.1,46.771804,24.671626,0,,وزارة العدل,2025
34138818,سكني,قطعة أرض,7349801.0,2598.77,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2118,,,تجارى / تجاري / مباني تجاريه,633.2,46.764816,24.674425,0,,وزارة العدل,2025
34138723,سكني,قطعة أرض,2193964.0,775.75,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2217,,,سكنى / سكني / فيلا أسرة واحدة,631.3,46.768415,24.672973,0,,وزارة العدل,2025
34138699,سكني,قطعة أرض,1728578.0,375.0,4609,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1233,,,,621.0,46.768321,24.666964,0,,وزارة العدل,2025
34138664,سكني,قطعة أرض,1696910.0,600.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2219,,,سكنى / سكني / فيلا أسرة واحدة,631.0,46.768168,24.672867,0,,وزارة العدل,2025
34138541,سكني,قطعة أرض,10711749.0,3800.0,2818,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,317,,,,,46.757096,24.665426,1,,وزارة العدل,2025
34049030,تجاري,قطعة أرض,890000.0,660.0,1348,29/12/2025,الرياض,عفيف,السليمانية,817,11,,,,,,,-1,,وزارة العدل,2025
34002305,سكني,قطعة أرض,465000.0,800.0,581,29/12/2025,حايل,حائل,الشفاء,799,2204,,,,,,,-1,,وزارة العدل,2025
34155712,تجاري,قطعة أرض,300000.0,640.0,468,29/12/2025,تبوك,تبوك,الصفاء,570 / 38 / ت,1783,,,,,,,-1,,وزارة العدل,2025
34170755,سكني,قطعة أرض,891088.0,343.75,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2016,,,سكنى / سكني / فيلا أسرة واحدة,627.6,46.766678,24.669943,0,,وزارة العدل,2025
34157329,سكني,شقة,850000.0,234.98,3617,29/12/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,2 / 2,,,,,,,-1,,وزارة العدل,2025
34160818,سكني,فيلا,2090000.0,235.37,8879,29/12/2025,الرياض,الرياض,النرجس,3236 / 5,2 / أ,,,,,46.632772,24.901754,1,,وزارة العدل,2025
34161321,سكني,قطعة أرض,100000.0,312.47,320,29/12/2025,الرياض,الدوادمي,حطين,691,41 / 1,,,,,,,-1,,وزارة العدل,2025
34162515,سكني,قطعة أرض,200000.0,1127.0,177,29/12/2025,مكة المكرمة,الطائف,طيبة,670 / ش / 1415,1544,,,,,,,-1,,وزارة العدل,2025
34163495,سكني,قطعة أرض,120000.0,300.0,400,29/12/2025,الرياض,الدوادمي,حطين,691,559 / 2,,,,,,,-1,,وزارة العدل,2025
34163500,سكني,قطعة أرض,120000.0,288.0,416,29/12/2025,الرياض,الدوادمي,حطين,691,558 / 1,,,,,,,-1,,وزارة العدل,2025
34163520,سكني,قطعة أرض,120000.0,300.0,400,29/12/2025,الرياض,الدوادمي,حطين,691,559 / 1,,,,,,,-1,,وزارة العدل,2025
34163543,سكني,قطعة أرض,120000.0,288.0,416,29/12/2025,الرياض,الدوادمي,حطين,691,558 / 2,,,,,,,-1,,وزارة العدل,2025
34164885,سكني,شقة,1150000.0,241.93,4753,29/12/2025,مكة المكرمة,جده,الصفاء,9 / ج / س / المعدل,1 / ح1,,,,,,,-1,,وزارة العدل,2025
34166236,سكني,قطعة أرض,2820000.0,543.87,5185,29/12/2025,مكة المكرمة,جده,الصفاء,191 / ب,94,,,,,,,-1,,وزارة العدل,2025
34166891,سكني,شقة,919000.0,145.23,6327,29/12/2025,الرياض,الرياض,النرجس,3236 / 3,1 / أ,,,,,46.626914,24.90134,4,,وزارة العدل,2025
34167306,سكني,شقة,600000.0,188.39,3184,29/12/2025,مكة المكرمة,جده,الصفاء,3 / 365 / ع,2 / ح1,,,,,,,-1,,وزارة العدل,2025
34168662,سكني,قطعة أرض,1357528.0,480.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2177,,,سكنى / سكني / فيلا أسرة واحدة,631.8,46.769069,24.673469,0,,وزارة العدل,2025
34168901,سكني,قطعة أرض,1036902.0,400.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2096,,,سكنى / سكني / فيلا أسرة واحدة,621.2,46.764104,24.668406,0,,وزارة العدل,2025
34169132,سكني,قطعة أرض,1131273.0,400.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2149,,,سكنى / سكني / فيلا أسرة واحدة,631.2,46.768277,24.675303,0,,وزارة العدل,2025
34169375,سكني,شقة,919000.0,139.69,6578,29/12/2025,الرياض,الرياض,النرجس,3236 / 3,2 / 1,,,,,46.630851,24.905251,4,,وزارة العدل,2025
34169885,سكني,قطعة أرض,1620160.0,625.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2061,,,سكنى / سكني / فيلا أسرة واحدة,624.4,46.76491,24.669451,0,,وزارة العدل,2025
34169923,سكني,قطعة أرض,1036902.0,400.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2095,,,سكنى / سكني / فيلا أسرة واحدة,621.3,46.764283,24.668481,0,,وزارة العدل,2025
34170543,سكني,قطعة أرض,1555353.0,600.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2057,,,سكنى / سكني / فيلا أسرة واحدة,624.0,46.764206,24.669801,0,,وزارة العدل,2025
34156733,سكني,قطعة أرض,350000.0,450.0,777,29/12/2025,الرياض,الرياض,النرجس,2737,3167 / أ / 1 / 1,,,,,46.680024,24.845936,1,,وزارة العدل,2025
34170852,سكني,قطعة أرض,1244283.0,480.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2046,,,سكنى / سكني / فيلا أسرة واحدة,624.1,46.763784,24.670294,0,,وزارة العدل,2025
34171121,سكني,قطعة أرض,1244283.0,480.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1991,,,سكنى / سكني / فيلا أسرة واحدة,626.6,46.76557,24.671045,0,,وزارة العدل,2025
34171164,سكني,قطعة أرض,5326672.0,2054.84,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,1866,,,سكنى / سكني / عمارة سكنية,622.2,46.766928,24.668855,0,,وزارة العدل,2025
34171367,سكني,قطعة أرض,1580276.0,558.76,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2341,,,سكنى / سكني / فيلا أسرة واحدة,624.2,46.762939,24.670893,0,,وزارة العدل,2025
34171670,سكني,قطعة أرض,1357528.0,480.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2339,,,سكنى / سكني / فيلا أسرة واحدة,624.5,46.763172,24.670991,0,,وزارة العدل,2025
34171755,سكني,قطعة أرض,1357528.0,480.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2333,,,سكنى / سكني / فيلا أسرة واحدة,624.8,46.763819,24.671262,0,,وزارة العدل,2025
34172071,سكني,قطعة أرض,1131273.0,400.0,2828,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2290,,,سكنى / سكني / فيلا أسرة واحدة,632.1,46.763248,24.67299,0,,وزارة العدل,2025
34172107,سكني,قطعة أرض,1620160.0,625.0,2592,29/12/2025,الرياض,الرياض,الصفاء,3203 / 1,2051,,,سكنى / سكني / فيلا أسرة واحدة,624.9,46.764754,24.670279,0,,وزارة العدل,2025
34156767,سكني,شقة,850000.0,234.98,3617,29/12/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1 / 2,,,,,,,-1,,وزارة العدل,2025
985495781180000020251229,سكني,أرض فضاء,1900000.0,1000.0,1900,29/12/2025,الشرقية,الدمام,طيبة,ش د 1095,386,,,سكنى,33.8,50.069369,26.3596,0,,السجل العقاري,2025
970370500320000020251229,سكني,أرض فضاء,330000.0,300.0,1100,29/12/2025,مكة المكرمة,جدة,الغدير,244 / ج / س,737جزء1و / 3,,,,0.0,39.061053,21.9264,0,,السجل العقاري,2025
864559394560000320251229,سكني,مبنى سكني,820000.0,231.73,3539,29/12/2025,الرياض,الرياض,عكاظ,3463,169,س 111,1.2,سكنى,713.7,46.647858,24.507273,0,,السجل العقاري,2025
788075008030000020251229,سكني,مبنى سكني,950000.0,390.0,2436,29/12/2025,الرياض,الرياض,عكاظ,3235,833 / 2,س 111,1.2,سكنى / سكني / مباني سكنية,681.1,46.671044,24.511163,0,,السجل العقاري,2025
774310613320000020251229,تجاري,أرض فضاء,26393980.0,2447.07,10786,29/12/2025,الرياض,الرياض,النرجس,3885,تجاري / 9,,,تجارى / تجاري / مباني تجاريه,668.4,46.656355,24.838292,0,,السجل العقاري,2025
762525752160000020251229,تجاري,أرض فضاء,145419149.0,5158.63,28189,29/12/2025,الرياض,الرياض,النرجس,3885,تجاري / 25,,,تجارى / تجاري / مباني تجاريه,659.4,46.659044,24.844629,0,,السجل العقاري,2025
757509943570000020251229,سكني,أرض فضاء,11250.0,450.0,25,29/12/2025,الرياض,الرياض,المهدية,2566/ب,55,,,سكنى / سكني / مباني سكنية,713.9,46.566224,24.670178,0,,السجل العقاري,2025
713144855020000020251229,سكني,مبنى سكني,4700000.0,300.0,15667,29/12/2025,الرياض,الرياض,النرجس,2737,2015 / 2,,,,0.0,46.686689,24.829641,0,,السجل العقاري,2025
698057687430000320251229,سكني,أرض فضاء,795000.0,123.65,6429,29/12/2025,الرياض,الرياض,القادسية,3178,622,س 221,1.2,سكنى / سكني / عمارة سكنية,585.6,46.815492,24.802908,0,,السجل العقاري,2025
689583626700000320251229,سكني,أرض فضاء,605000.0,184.51,3279,29/12/2025,الرياض,الرياض,طيبة,3533,4 / 7 / 435,,,,0.0,46.81753,24.553216,0,,السجل العقاري,2025
678872466010000020251229,تجاري,أرض فضاء,24742327.0,2293.94,10786,29/12/2025,الرياض,الرياض,النرجس,3885,تجاري / 5,,,تجارى / تجاري / مباني تجاريه,666.8,46.655661,24.839709,0,,السجل العقاري,2025
657121616770000020251229,تجاري,مبنى تجاري,5000000.0,2400.0,2083,29/12/2025,الرياض,الرياض,القادسية,2861,491,,,تجارى / معارض / معارض سيارات,578.8,46.834706,24.83019,0,,السجل العقاري,2025
624648894740000020251229,سكني,أرض فضاء,450000.0,375.001,1200,29/12/2025,الرياض,الرياض,طيبة,3533,3117,,,,0.0,46.807333,24.539327,0,,السجل العقاري,2025
604977951480000020251229,سكني,مبنى سكني,2170000.0,775.0,2800,29/12/2025,المدينة المنورة,المدينة المنورة,الغدير,599\ت\1413,1597,,,,0.0,39.7036,24.49781,0,,السجل العقاري,2025
