listing_id,url,district,price,area_sqm,rooms,age_years,predicted_annual_rent,expected_yield_pct
6550702,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-الشعراء-حي-حطين-مدينة-الرياض-منطقة-الرياض-6550702,حي حطين,1319000.0,115.0,2.0,0.0,87648.84927585411,6.65
6389974,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-الحسين-بن-علي-حي-التعاون-الرياض-منطقة-الرياض-6389974,حي التعاون,1400000.0,136.0,3.0,4.0,93096.44579260996,6.65
6646716,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-491-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6646716,حي النرجس,1230000.0,120.0,3.0,0.0,81845.68775457166,6.65
6618744,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-يحىى-الطالبي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6618744,حي الشرق,600000.0,47.0,3.0,0.0,39917.87599437598,6.65
6589587,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-سعيد-بن-عبدالله-باقشير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6589587,حي المهدية,750000.0,116.0,3.0,0.0,49850.72003956687,6.65
6684122,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-يوسف-الجد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6684122,حي المهدية,650000.0,110.0,3.0,0.0,43257.25797979798,6.65
6528074,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النزهة/شارع-البلاذري-حي-النزهة-الرياض-منطقة-الرياض-6528074,حي النزهة,1290000.0,123.0,3.0,0.0,85667.51698610013,6.64
6714682,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الأمير-عبدالعزيز-بن-محمد-بن-عياف-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6714682,حي الياسمين,1100000.0,166.0,3.0,5.0,73026.03501668367,6.64
6386552,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-بن-هاشم-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6386552,حي المهدية,830000.0,145.0,3.0,0.0,55128.3731102231,6.64
6308476,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-النجمة-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6308476,حي الحزم,650000.0,168.0,5.0,0.0,43157.39908239909,6.64
6514109,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-شعيب-المغربي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6514109,حي النرجس,1050000.0,117.0,3.0,0.0,69697.33252240498,6.64
6598568,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الشرق-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6598568,حي النرجس,1105000.0,192.0,3.0,0.0,73338.35555747757,6.64
6685755,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-مجاهد-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6685755,حي اليرموك,995000.0,150.0,3.0,0.0,66096.7725684205,6.64
6606752,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-الكمال-بن-طلحة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6606752,حي المهدية,750000.0,166.0,3.0,0.0,49799.69623432121,6.64
6786975,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالله-بن-أبي-حبيب-حي-طويق-مدينة-الرياض-منطقة-الرياض-6786975,حي طويق,650000.0,173.0,5.0,0.0,43153.434356384365,6.64
6625800,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-علي-الزمزمي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6625800,حي المهدية,740000.0,147.0,3.0,0.0,49117.95022607019,6.64
6754020,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي/شارع-جبل-عريض-حي-السويدي-مدينة-الرياض-منطقة-الرياض-6754020,حي السويدي,590000.0,90.0,3.0,0.0,39170.76346801347,6.64
6780887,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-939-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6780887,حي الجنادرية,490000.0,160.0,2.0,0.0,32529.506782106782,6.64
6604976,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-المرجان-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6604976,حي الشرق,530000.0,70.0,4.0,0.0,35171.794853294865,6.64
6684067,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الجنادريه-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6684067,حي ظهرة لبن,780000.0,140.0,4.0,0.0,51823.780730852486,6.64
6467754,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-العريجاء-الغربية/شارع-طلحة-بن-عمرو-حي-العريجاء-الغربي-مدينة-الرياض-منطقة-الرياض-6467754,حي العريجاء الغربية,620000.0,153.5,3.0,0.0,41164.080892255886,6.64
6705035,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-نور-رحيمي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6705035,حي المهدية,680000.0,129.0,3.0,0.0,45142.17335257333,6.64
6695387,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عوضه-محمد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6695387,حي المهدية,940000.0,188.0,4.0,0.0,62439.99416786912,6.64
6585701,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أمين-الرافعي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6585701,حي الرمال,890000.0,145.0,4.0,0.0,59091.60476190476,6.64
6433122,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-علقمة-بن-سمي-الخولاني-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6433122,حي ظهرة نمار,550000.0,300.0,3.0,0.0,36538.34259259258,6.64
6541806,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النهضة/شارع-بعلبك-حي-النهضة-مدينة-الرياض-منطقة-الرياض-6541806,حي النهضة,950000.0,185.0,3.0,0.0,63098.127651400035,6.64
6694426,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-327-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6694426,حي المونسية,1000000.0,151.0,4.0,0.0,66445.50467386999,6.64
6595440,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-الإخلاص-حي-طويق-مدينة-الرياض-منطقة-الرياض-6595440,حي طويق,550000.0,300.0,4.0,0.0,36472.041716616724,6.63
6614186,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-سليمان-بن-وهيب-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6614186,حي الدار البيضاء,480000.0,120.0,4.0,0.0,31824.41393328892,6.63
6650166,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-المرواح-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6650166,حي اليرموك,970000.0,153.0,5.0,0.0,64305.18200595698,6.63
6566890,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-سلطانة-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6566890,حي ظهرة لبن,850000.0,194.0,5.0,3.0,56338.608044733046,6.63
6735815,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العقيق/شارع-زنجبار-حي-العقيق-مدينة-الرياض-منطقة-الرياض-6735815,حي العقيق,1280000.0,120.0,3.0,0.0,84826.63233907311,6.63
6352302,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6352302,حي ظهرة لبن,750000.0,110.0,3.0,0.0,49741.68676323676,6.63
6501230,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عبدالرحمن-بن-قاسم-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6501230,حي عكاظ,520000.0,138.0,3.0,0.0,34494.61881359381,6.63
6614047,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-ابي-الشيخ-الاصبهاني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6614047,حي المهدية,800000.0,130.0,3.0,0.0,53019.47335072333,6.63
6607943,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-الغزالي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6607943,حي العارض,1150000.0,185.0,3.0,0.0,76199.35804935805,6.63
6690806,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الطيبة-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6690806,حي الفيحاء,890000.0,188.0,3.0,0.0,59038.60454984009,6.63
6393473,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-إبراهيم-الشرواني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6393473,حي المهدية,750000.0,107.0,3.0,0.0,49745.26157359303,6.63
6751984,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-الصداقة-حي-السويدي-الغربي-مدينة-الرياض-منطقة-الرياض-6751984,حي السويدي الغربي,680000.0,91.0,4.0,0.0,45098.25895863395,6.63
6591121,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/حي-المهدية-مدينة-الرياض-منطقة-الرياض-6591121,حي المهدية,800000.0,160.0,3.0,0.0,53074.81009996009,6.63
6501967,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-عرقة/شارع-الفوانيس-حي-عرقة-مدينة-الرياض-منطقة-الرياض-6501967,حي عرقة,1250000.0,135.0,2.0,0.0,82828.8191919192,6.63
6572892,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-القاسم-الأنصاري-حي-طويق-مدينة-الرياض-منطقة-الرياض-6572892,حي طويق,675000.0,112.0,4.0,0.0,44729.895686147196,6.63
6749729,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-الرياض-منطقة-الرياض-6749729,حي ظهرة لبن,770000.0,124.0,4.0,0.0,51029.30277073851,6.63
6571275,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-عروة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571275,حي المهدية,735000.0,111.0,3.0,0.0,48745.504721204685,6.63
6662040,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الوادي/طريق-عثمان-بن-عفان-حي-الوادي-الرياض-منطقة-الرياض-6662040,حي الوادي,1300000.0,128.0,3.0,4.0,86187.8414483826,6.63
6574272,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-وادي-هرجاب-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6574272,حي المهدية,750000.0,130.0,3.0,0.0,49733.378047739294,6.63
6628093,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حلبان-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6628093,حي ظهرة لبن,650000.0,177.0,5.0,0.0,43083.63154761905,6.63
6506797,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-الرصافة-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6506797,حي عكاظ,550000.0,128.0,3.0,0.0,36481.85457042957,6.63
6561458,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-اللؤلؤه-حي-العارض-مدينة-الرياض-منطقة-الرياض-6561458,حي العارض,1013000.0,118.0,3.0,2.0,67169.46587153195,6.63
6505555,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-180-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6505555,حي الياسمين,960000.0,163.0,3.0,11.0,63551.725642238394,6.62
6493716,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-ثعلبه-بن-سعد-الخزرجي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6493716,حي العارض,900000.0,103.0,2.0,2.0,59586.187754837774,6.62
6650096,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-ريحانه-بنت-زيد-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6650096,حي النرجس,1060000.0,147.0,3.0,0.0,70121.40473947949,6.62
6645554,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عبدالله-بن-دخيل-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6645554,حي عكاظ,550000.0,137.0,5.0,0.0,36383.41212768711,6.62
6578609,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الشرق-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6578609,حي النرجس,1113000.0,157.0,3.0,0.0,73680.733787033,6.62
6721627,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-احمد-بن-حسين-الشغدري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6721627,حي العارض,969000.0,136.0,4.0,0.0,64142.6505743541,6.62
6637323,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-خان-يونس-حي-التعاون-مدينة-الرياض-منطقة-الرياض-6637323,حي التعاون,1100000.0,136.0,4.0,11.0,72778.65735560736,6.62
6493095,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-احمد-بن-الحسين-بن-مهران-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6493095,حي المهدية,820000.0,188.0,3.0,0.0,54302.54846486846,6.62
6652223,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-جابر-الاحمد-الصباح-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6652223,حي اليرموك,862630.0,128.0,4.0,0.0,57147.522477490005,6.62
6375857,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عمير-بن-سنان-بن-عرفطة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6375857,حي المهدية,750000.0,130.0,3.0,0.0,49686.71885654157,6.62
6645233,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التاج-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6645233,حي المونسية,994000.0,133.0,3.0,0.0,65789.92027244315,6.62
6519323,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الجيرة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6519323,حي النرجس,1035000.0,80.0,2.0,0.0,68564.39550957037,6.62
6589862,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-يوسف-الجد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6589862,حي المهدية,750000.0,128.0,3.0,0.0,49643.13932792207,6.62
6625726,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-0000-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6625726,حي الملقا,1000000.0,138.0,3.0,5.0,66211.06475529996,6.62
6618959,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التاج-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6618959,حي المونسية,994000.0,133.0,3.0,0.0,65789.92027244315,6.62
6534530,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالرحمن-بن-ابراهيم-حي-طويق-مدينة-الرياض-منطقة-الرياض-6534530,حي طويق,610000.0,175.0,5.0,2.0,40384.91859066857,6.62
6601101,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-بن-محمد-علي-الجوهري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6601101,حي العارض,950000.0,75.0,4.0,0.0,62874.32014868716,6.62
6726119,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الحكم-بن-عمرو-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6726119,حي اليرموك,850000.0,167.0,3.0,11.0,56256.026378991366,6.62
6523244,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المعيزلة/شارع-المجيمز-حي-المعيزيلة-مدينة-الرياض-منطقة-الرياض-6523244,حي المعيزلة,700000.0,80.0,5.0,0.0,46337.47296684796,6.62
6673106,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النهضة/شارع-أحد-حي-النهضة-مدينة-الرياض-منطقة-الرياض-6673106,حي النهضة,800000.0,124.0,4.0,0.0,52960.712527459604,6.62
6759584,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-السخاء-حي-بدر-مدينة-الرياض-منطقة-الرياض-6759584,حي بدر,540000.0,158.0,4.0,0.0,35761.1591001591,6.62
6764319,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-الامير-عبدالعزيز-بن-مساعد-بن-جلوي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6764319,حي العليا,1100000.0,260.0,5.0,11.0,72768.41834831836,6.62
6662472,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-النسري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6662472,حي المهدية,750000.0,166.0,3.0,0.0,49687.16444666444,6.62
6526291,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-سالم-بن-عمير-الاوسي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6526291,حي العارض,990000.0,148.0,3.0,2.0,65458.16341183036,6.61
6783848,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-شهيد-الدين-ثم-الوطن-عبدالرحمن-سعيد-عبد-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6783848,حي السعادة,750000.0,164.0,4.0,0.0,49570.06653710687,6.61
6781433,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/حي-السعادة-مدينة-الرياض-منطقة-الرياض-6781433,حي السعادة,650000.0,78.0,3.0,0.0,42953.566897857236,6.61
6652776,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6652776,حي النرجس,1049999.0,89.0,2.0,0.0,69451.14354675583,6.61
6425490,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-يزيد-بن-مزيد-الشيباني-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6425490,حي الرمال,950000.0,130.0,3.0,0.0,62841.50951270953,6.61
6734067,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6734067,حي ظهرة لبن,750000.0,126.0,4.0,0.0,49606.188125032364,6.61
6356229,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-الكسائي-حي-الزهرة-الرياض-منطقة-الرياض-6356229,حي الزهرة,800000.0,172.0,3.0,0.0,52884.46246031748,6.61
6660351,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-407-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6660351,حي الملقا,1100000.0,135.0,3.0,9.0,72718.9426647427,6.61
6677866,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-الحلة-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6677866,حي المونسية,940000.0,126.0,3.0,0.0,62113.52077258253,6.61
6733978,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6733978,حي الجنادرية,470000.0,77.0,2.0,0.0,31087.247997372975,6.61
6591637,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-علقمة-بن-وائل-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6591637,حي النرجس,1100000.0,153.0,3.0,0.0,72715.86662628446,6.61
6765042,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الفروسية-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6765042,حي ظهرة لبن,600000.0,131.0,4.0,11.0,39659.42514304214,6.61
6609169,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-الرصافة-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6609169,حي عكاظ,500000.0,197.0,5.0,0.0,33047.74323176823,6.61
6745638,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6745638,حي الجنادرية,470000.0,77.0,2.0,0.0,31087.247997372975,6.61
6501326,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-ابن-إسحاق-حي-طويق-مدينة-الرياض-منطقة-الرياض-6501326,حي طويق,649000.0,149.0,3.0,0.0,42925.93502886001,6.61
6458909,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أحمد-بن-عبدالرحمن-النحراوي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6458909,حي طويق,580000.0,170.0,3.0,0.0,38345.50881063382,6.61
6568350,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-تقى-الدين-التميمى-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6568350,حي المهدية,790000.0,139.0,4.0,0.0,52242.745706330694,6.61
6502395,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-العين-حي-ظهرة-لبن-الرياض-منطقة-الرياض-6502395,حي ظهرة لبن,790000.0,133.0,3.0,1.0,52257.73893985644,6.61
6753291,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6753291,حي العارض,1300000.0,127.0,3.0,1.0,85962.57740905046,6.61
6777208,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-القريتين-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6777208,حي غرناطة,799000.0,155.0,4.0,11.0,52742.51653901653,6.6
6663007,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-يوسف-بن-سلام-حي-بدر-مدينة-الرياض-منطقة-الرياض-6663007,حي بدر,490000.0,119.0,4.0,0.0,32316.506487810424,6.6
6684136,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-يوسف-الجد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6684136,حي المهدية,700000.0,134.0,3.0,0.0,46234.72236467236,6.6
6739856,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/حي-بدر-مدينة-الرياض-منطقة-الرياض-6739856,حي بدر,490000.0,123.0,4.0,0.0,32326.470923520912,6.6
6760724,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-الحلة-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6760724,حي المونسية,1070000.0,142.0,3.0,0.0,70667.14255380367,6.6
6581889,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-هاشم-بن-عمار-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6581889,حي المهدية,820000.0,160.0,3.0,0.0,54132.99156861656,6.6
6600335,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-خالد-بن-العاص-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6600335,حي النرجس,1050000.0,123.0,3.0,0.0,69273.14039761253,6.6
6607559,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-دبيل-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6607559,حي اليرموك,800000.0,135.0,5.0,10.0,52771.915485810474,6.6
6580954,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عفيف-الدين-الثقفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6580954,حي المهدية,855000.0,147.0,4.0,0.0,56454.49222999221,6.6
6651218,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-المغرزات/شارع-جرير-بن-عبدالله-البجلي-حي-مغرزات-مدينة-الرياض-منطقة-الرياض-6651218,حي المغرزات,1390000.0,187.0,3.0,0.0,91780.21091573482,6.6
6767577,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-الحلة-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6767577,حي المونسية,1070000.0,142.0,3.0,0.0,70667.14255380367,6.6
6669281,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-7759-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6669281,حي النظيم,470000.0,118.0,3.0,0.0,31035.674999999992,6.6
6570970,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6570970,حي النرجس,1020000.0,130.0,3.0,0.0,67349.1974322191,6.6
6788704,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي/شارع-الذهب-حي-السويدي-مدينة-الرياض-منطقة-الرياض-6788704,حي السويدي,590000.0,250.0,3.0,0.0,38926.86258371261,6.6
6467688,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الصحابة-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6467688,حي اليرموك,1020000.0,156.0,4.0,0.0,67348.61078902584,6.6
