listing_id,url,title,price,rent_period,area_sqm,rooms,bathrooms,livings,age_years,district,city,direction,description,latitude,longitude,images,images_count,advertiser_name,advertiser_company,advertiser_type,created_at,published_at,last_update,views,date_scraped,price_per_sqm,anomaly_score,is_anomaly,السبب_المرجّح
6757014,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-حميدة-الطيب-حي-الرمال-الرياض-منطقة-الرياض-6757014,"شقة للإيجار في شارع حميدة الطيب, حي الرمال, مدينة الرياض, منطقة الرياض",45000.0,3.0,500.0,5.0,3.0,1.0,1.0,حي الرمال,الرياض,شرق الرياض,شقه كبيره الدور الثاني مجلس ومقلط وصاله وغرفتين نوم وحده ماستر شبه جديده تفتح على مرفق مسجد المويه مجانا والكهرباء قاري  عداد  المطبخ راكب,24.830308970752384,46.80643979278888,https://images.aqar.fm/webp/750x0/props/007643759_1782999070473.jpg | https://images.aqar.fm/webp/750x0/props/007643750_1782999070476.jpg | https://images.aqar.fm/webp/750x0/props/007643753_1782999070471.jpg | https://images.aqar.fm/webp/750x0/props/007643757_1782999354503.jpg | https://images.aqar.fm/webp/750x0/props/007643756_1782999354467.jpg | https://images.aqar.fm/webp/750x0/props/007643754_1782999354451.jpg | https://images.aqar.fm/webp/750x0/props/007643753_1782999354498.jpg | https://images.aqar.fm/webp/750x0/props/007643754_1782999354456.jpg | https://images.aqar.fm/webp/750x0/props/007643756_1782999354455.jpg | https://images.aqar.fm/webp/750x0/props/007643757_1783008801444.jpg | https://images.aqar.fm/webp/750x0/props/007643750_1783008801442.jpg,11.0,عبدالعزيز سعد ناهض البقمي,,,2026-07-02,2026-07-02,2026-07-31,776.0,2026-08-01,90.0,-0.035884343556567,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6781465,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-المهدية/شارع-عفيف-الدين-الثقفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6781465,"شقة للإيجار في شارع عفيف الدين الثقفي, حي المهدية, مدينة الرياض, منطقة الرياض",5000.0,3.0,450.0,4.0,0.0,0.0,3.0,حي المهدية,الرياض,غرب الرياض,"للإيجار | شقة في حي المهدية

شقة مميزة في حي المهدية، تتكون من:

• 4 غرف.
• صالة.
• مطبخ.
• دورتي مياه.

المميزات:

• مطبخ راكب.
• 4 مكيفات مركبة (من أصل 5).
• عداد كهرباء مستقل.
• تقع في الدور الثالث.
• لا يوجد مصعد.

إضافة اختيارية:
تتوفر غرفة خارجية بمساحة (5 × 5) متر مع دورة مياه خاصة، بالإضافة إلى ثلاجة. وفي حال رغبة المستأجر بالاستفادة منها، تكون الزيادة على الإيجار 5,000 ريال سنويًا.",24.666419,46.538378,https://images.aqar.fm/webp/750x0/props/031432912_1784489776972.jpg | https://images.aqar.fm/webp/750x0/props/031432915_1784489776988.jpg | https://images.aqar.fm/webp/750x0/props/031432915_1784489776981.jpg | https://images.aqar.fm/webp/750x0/props/031432916_1784489776982.jpg | https://images.aqar.fm/webp/750x0/props/031432919_1784489776980.jpg | https://images.aqar.fm/webp/750x0/props/031432916_1784489776989.jpg | https://images.aqar.fm/webp/750x0/props/031432916_1784489776996.jpg | https://images.aqar.fm/webp/750x0/props/031432914_1784489776985.jpg,8.0,عبدالرحمن علي عبدالرحمن الحماد,,,2026-07-19,2026-07-19,2026-07-23,168.0,2026-07-23,11.11111111111111,-0.035567107239745654,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6487518,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النخيل/شارع-طريق-الملك-فهد-حي-النخيل-مدينة-الرياض-منطقة-الرياض-6487518,"شقة للإيجار في شارع طريق الملك فهد, حي النخيل, مدينة الرياض, منطقة الرياض",165000.0,3.0,124.0,2.0,3.0,1.0,0.0,حي النخيل,الرياض,شمال الرياض,"Apartment for rent at TWIN TOWER 

King Fahad street view 
Near from KAFD  & al rajhi tower 

**Property Detail**
 
Fully furnished

Living room 
2 bedrooms
kitchen
3 bathroom
Store
Balcony 

Appliances : 
TV
Fridge 
Stove 
Microwave 
Washing machine
Dishwasher 
Coffee machine 

Facilities: 
Swimming pool
Gym ( male & female )
Swimming pool 
parking in basement 
Lounge VIP

For more info.  ((رقم المعلن يظهر عند التواصل))
——————————————————-

شقة للايجار في برج توين تاور 

مطلة على طريق الملك فهد 
قريبة من كافد و برج الراجحي 

مؤثثة بالكامل 

صالة 
غرفتين نوم 
مطبخ 
 3 دورات مياه 
مستودع
بلكونه 

الخدمات الاضافيه : 
مسبح
نادي رياضي ( رجالي / نسائي ) 
موقف خاص بالقبو 
VIP لاونج 
حراسات امنية 24/7 

للتواصل ((رقم المعلن يظهر عند التواصل))",24.754442,46.650032,https://images.aqar.fm/webp/750x0/props/016042617_1776870642926.jpg | https://images.aqar.fm/webp/750x0/props/016042615_1776870697137.jpg | https://images.aqar.fm/webp/750x0/props/016042619_1776870754418.jpg | https://images.aqar.fm/webp/750x0/props/016042614_1776870754420.jpg | https://images.aqar.fm/webp/750x0/props/016042610_1776870778516.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1776870795668.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1776870815668.jpg | https://images.aqar.fm/webp/750x0/props/016042610_1776870829349.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1776870854764.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1776870854758.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1776870868994.jpg | https://images.aqar.fm/webp/750x0/props/016042612_1776870890191.jpg | https://images.aqar.fm/webp/750x0/props/016042614_1776870890185.jpg | https://images.aqar.fm/webp/750x0/props/016042616_1776870923372.jpg | https://images.aqar.fm/webp/750x0/props/016042613_1776870923381.jpg | https://images.aqar.fm/webp/750x0/props/016042615_1776870936991.jpg,16.0,ابراهيم عبدالله عبدالعزيز القطعي,شركة الريادة العقارية,1.0,2025-11-30,2026-06-24,2026-07-22,5142.0,2026-07-23,1330.6451612903227,-0.03545234462431146,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6763713,https://sa.aqar.fm/شقق-للإيجار/الرياض/وسط-الرياض/حي-جرير/شارع-فاطمة-الزهراء-حي-جرير-مدينة-الرياض-منطقة-الرياض-6763713,"شقة للإيجار في شارع فاطمة الزهراء, حي جرير, مدينة الرياض, منطقة الرياض",17000.0,,484.0,1.0,1.0,0.0,3.0,حي جرير,الرياض,وسط الرياض,راكب مطبخ راكب مكيف اسبيلت لا نقبل الايجار الشهري السعر قابل للتفاوض شقق عوائل تشطيب فاخر ايجار سنوى السداد على دفعتين,24.675463,46.746215,https://images.aqar.fm/webp/750x0/props/045254474_1783429113497.jpg,1.0,ناصر زيد علي آل حسين,شركة ديار رؤى العقارية شخص واحد,1.0,2026-07-07,2026-07-07,2026-07-23,356.0,2026-07-23,35.12396694214876,-0.035250890764648046,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6765438,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-207-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6765438,"شقة للإيجار في شارع رقم 207, حي النرجس, مدينة الرياض, منطقة الرياض",80000.0,3.0,375.0,5.0,4.0,0.0,2.0,حي النرجس,الرياض,شمال الرياض,"شقة دورين للإيجار في حي النرجس

فرصة مميزة للسكن في أحد أرقى أحياء شمال الرياض، بتصميم عملي ومساحات مريحة.

مواصفات الشقة:

* مدخل خاص
* 5 غرف نوم، منها غرفتان ماستر
* صالة واسعة
* 4 دورات مياه
* مطبخ راكب
* مكيفات راكبة

شقة تجمع بين الخصوصية والراحة، وتقع في موقع حيوي قريب من جميع الخدمات والمرافق، ومناسبة للعائلات الباحثة عن سكن راقٍ في حي النرجس.",24.830793,46.676617,https://images.aqar.fm/webp/750x0/props/033609351_1783521048086.jpg | https://images.aqar.fm/webp/750x0/props/033609353_1783521048084.jpg | https://images.aqar.fm/webp/750x0/props/033609353_1783521048072.jpg | https://images.aqar.fm/webp/750x0/props/033609352_1783521048132.jpg | https://images.aqar.fm/webp/750x0/props/033609353_1783521048168.jpg | https://images.aqar.fm/webp/750x0/props/033609350_1783521048094.jpg | https://images.aqar.fm/webp/750x0/props/033609352_1783521048170.jpg | https://images.aqar.fm/webp/750x0/props/033609358_1783521048184.jpg | https://images.aqar.fm/webp/750x0/props/033609350_1783521103545.jpg | https://images.aqar.fm/webp/750x0/props/033609359_1783521103569.jpg | https://images.aqar.fm/webp/750x0/props/033609353_1783521103562.jpg | https://images.aqar.fm/webp/750x0/props/033609355_1783521135281.jpg | https://images.aqar.fm/webp/750x0/props/033609351_1783521135293.jpg | https://images.aqar.fm/webp/750x0/props/033609350_1783521135332.jpg | https://images.aqar.fm/webp/750x0/props/033609352_1783521135301.jpg | https://images.aqar.fm/webp/750x0/props/033609350_1783521135323.jpg | https://images.aqar.fm/webp/750x0/props/033609359_1783521135325.jpg | https://images.aqar.fm/webp/750x0/props/033609355_1783521135313.jpg | https://images.aqar.fm/webp/750x0/props/033609350_1783521135304.jpg,19.0,بندر مرعي حسين قماش,شركة سمار العقارية,1.0,2026-07-08,2026-07-08,2026-07-22,178.0,2026-07-23,213.33333333333334,-0.035201954226916854,True,شذوذ تركيبة عامة (مزيج عوامل)
6737875,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6737875,"شقة للإيجار في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",145000.0,3.0,91.0,2.0,0.0,0.0,7.0,حي العليا,الرياض,شمال الرياض,"للايجار شقة فاخرة و فندقية في برج داماك 
——————————————-
مجددة بالكامل 
في ارقى الاماكن السكنية 
مناسبة للاستثمار و السكن الشخصي 

تفاصيل الشقة :- 
غرفة نوم ماستر [ دورة مياة + خزانة ملابس ]
صالة 
مطبخ متكامل 
دورة مياة",24.709388,46.672572,https://images.aqar.fm/webp/750x0/props/044443199_1781783492700.jpg | https://images.aqar.fm/webp/750x0/props/044443199_1781783492689.jpg,2.0,جيهان الذكري,,,2026-06-18,2026-06-18,2026-07-22,0.0,2026-07-23,1593.4065934065934,-0.03501060653643162,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
6640848,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6640848,"شقة للإيجار في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",145000.0,3.0,91.0,2.0,2.0,0.0,3.0,حي العليا,الرياض,شمال الرياض,"شقه للإيجار ببرج داماك 
غرفه وصاله ودورتين مياه 
تقبل يومي وشهري وسنوي 
للحجز والاستفسار 
تواصل
دلال عبدالعزيز 
0500330042",24.709252,46.672876,https://images.aqar.fm/webp/750x0/props/019848386_1778592731048.jpg | https://images.aqar.fm/webp/750x0/props/019848382_1778592731029.jpg | https://images.aqar.fm/webp/750x0/props/019848381_1778592731027.jpg | https://images.aqar.fm/webp/750x0/props/019848382_1778592731021.jpg | https://images.aqar.fm/webp/750x0/props/019848384_1778592731034.jpg | https://images.aqar.fm/webp/750x0/props/019848384_1778592731143.jpg | https://images.aqar.fm/webp/750x0/props/019848385_1778592731032.jpg | https://images.aqar.fm/webp/750x0/props/019848384_1778592731025.jpg | https://images.aqar.fm/webp/750x0/props/019848389_1778592785152.jpg | https://images.aqar.fm/webp/750x0/props/019848381_1778592785192.jpg | https://images.aqar.fm/webp/750x0/props/019848383_1778592785151.jpg | https://images.aqar.fm/webp/750x0/props/019848388_1778592785158.jpg,12.0,دلال بنت عبدالعزيز بن فهد الغنيم,,,2026-04-04,2026-06-30,2026-07-23,570.0,2026-07-23,1593.4065934065934,-0.03501060653643162,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
6584011,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6584011,"شقة للإيجار في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",145000.0,3.0,91.0,2.0,2.0,1.0,11.0,حي العليا,الرياض,شمال الرياض,"شقة أنيقة للإيجار في برج داماك الفاخر – العليا

إطلالة مميزة وموقع راقٍ في قلب العليا، قريب من أهم المطاعم والخدمات والطرق الرئيسية.
سكن مثالي لمن يبحث عن الفخامة والهدوء في آنٍ واحد.

تفاصيل الشقة:
غرفة نوم ماستر مريحة
صالة عصرية
مطبخ
دورات مياه
تأسيس برامونت



للتواصل 
((رقم المعلن يظهر عند التواصل))
((رقم المعلن يظهر عند التواصل))",24.709757,46.672544,https://images.aqar.fm/webp/750x0/props/000623231_1770713255793.jpg | https://images.aqar.fm/webp/750x0/props/000623230_1770713255828.jpg | https://images.aqar.fm/webp/750x0/props/000623239_1770713255850.jpg | https://images.aqar.fm/webp/750x0/props/000623234_1770713308092.jpg | https://images.aqar.fm/webp/750x0/props/000623232_1770713308111.jpg | https://images.aqar.fm/webp/750x0/props/000623236_1770713308103.jpg | https://images.aqar.fm/webp/750x0/props/000623235_1770713308135.jpg | https://images.aqar.fm/webp/750x0/props/000623238_1770713308169.jpg | https://images.aqar.fm/webp/750x0/props/000623231_1770713308100.jpg | https://images.aqar.fm/webp/750x0/props/000623238_1770713308234.jpg,10.0,ابراهيم بن عبدالرحمن بن محمد العوده,شركة عودة تطوير العقارية شركة شخص واحد,1.0,2026-02-10,2026-07-05,2026-07-23,751.0,2026-07-23,1593.4065934065934,-0.03501060653643162,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
6763743,https://sa.aqar.fm/شقق-للإيجار/الرياض/وسط-الرياض/حي-جرير/شارع-فاطمة-الزهراء-حي-جرير-مدينة-الرياض-منطقة-الرياض-6763743,"شقة للإيجار في شارع فاطمة الزهراء, حي جرير, مدينة الرياض, منطقة الرياض",17099.0,,484.0,1.0,1.0,0.0,3.0,حي جرير,الرياض,وسط الرياض,راكب مطبخ راكب مكيف اسبيلت لا نقبل الايجار الشهري السعر قابل للتفاوض شقق عوائل تشطيب فاخر ايجار سنوى السداد على دفعتين,24.675463,46.746215,https://images.aqar.fm/webp/750x0/props/045254478_1783432013087.jpg,1.0,ناصر زيد علي آل حسين,شركة ديار رؤى العقارية شخص واحد,1.0,2026-07-07,2026-07-07,2026-07-22,286.0,2026-07-23,35.328512396694215,-0.034890837551482146,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6833718,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النخيل/شارع-الملك-فهد-حي-النخيل-مدينة-الرياض-منطقة-الرياض-6833718,"شقة للإيجار في شارع الملك فهد, حي النخيل, مدينة الرياض, منطقة الرياض",120000.0,3.0,81.0,1.0,2.0,0.0,1.0,حي النخيل,الرياض,شمال الرياض,"Apartment for rent at TWIN TOWER 

**Property Detail**
 
Fully furnished

Living room 
One bedroom
Two bathrooms
Kitchen 
Balcony

Facilities: 
Swimming pool
Gym ( male & female )
Swimming
VIP Lounge

Private parking in basement 

For more info.   ((الرقم يظهر عند الضغط على اتصال))
_________________


شقة للايجار في برج توين تاور 
 
صالة 
غرفة نوم 
دورتين مياه 
مطبخ 
بلكونه مطلة على طريق الملك فهد 

موقف خاص بالقبو 

الخدمات الاضافيه : 
مسبح
نادي رياضي ( رجالي / نسائي ) 
موقف خاص بالقبو 
VIP لاونج 
حراسات امنية 24/7",24.754542,46.649848,https://images.aqar.fm/webp/750x0/props/016042612_1787264410928.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1787264448391.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1787264464640.jpg | https://images.aqar.fm/webp/750x0/props/016042612_1787264478592.jpg | https://images.aqar.fm/webp/750x0/props/016042614_1787264493267.jpg | https://images.aqar.fm/webp/750x0/props/016042616_1787264505724.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1787264533689.jpg | https://images.aqar.fm/webp/750x0/props/016042616_1787264552041.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1787264588388.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1787264603734.jpg | https://images.aqar.fm/webp/750x0/props/016042611_1787264616236.jpg,11.0,ابراهيم عبدالله عبدالعزيز القطعي,شركة الريادة العقارية,1.0,2026-08-20,2026-08-20,2026-08-20,11.0,2026-08-21,1481.4814814814815,-0.034812186158210245,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6831255,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6831255,"شقة للإيجار في شارع طريق الملك فهد, حي الصحافة, مدينة الرياض, منطقة الرياض",120000.0,3.0,81.0,1.0,2.0,0.0,5.0,حي الصحافة,الرياض,شمال الرياض,"للايجار
شقة فاخرة في برج رافال
عدد الغرف : غرفة وصالة 
عدد دورات المياه :٢
الدور :59

شقة فاخرة في برج مطله على المركز المالي جنوبية شرقية  ..في دور مرتفع ٥٩..نادي صحي …صالة اجتماعات … مسبح في اعلى البرج مع اطلاله  على المركز المالي … خدمة امن على مدار الساعة …خدمة استعلامات .. موقف سيارة خاص … روف",24.792624,46.632373,https://images.aqar.fm/webp/750x0/props/001534450_1787152910429.jpg | https://images.aqar.fm/webp/750x0/props/001534455_1787152926456.jpg | https://images.aqar.fm/webp/750x0/props/001534458_1787152926464.jpg | https://images.aqar.fm/webp/750x0/props/001534452_1787152926486.jpg | https://images.aqar.fm/webp/750x0/props/001534454_1787152926452.jpg | https://images.aqar.fm/webp/750x0/props/001534452_1787152926481.jpg | https://images.aqar.fm/webp/750x0/props/001534457_1787152926474.jpg | https://images.aqar.fm/webp/750x0/props/001534459_1787152935330.jpg,8.0,عبدالمجيد سليمان عبدالرحمن الزهير,,,2026-08-19,2026-08-19,2026-08-19,5.0,2026-08-19,1481.4814814814815,-0.034812186158210245,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6741685,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العليا/شارع-العليا-حي-العليا-مدينة-الرياض-منطقة-الرياض-6741685,"شقة للإيجار في شارع العليا, حي العليا, مدينة الرياض, منطقة الرياض",130000.0,3.0,76.5,2.0,3.0,1.0,0.0,حي العليا,الرياض,شمال الرياض,"شقة مؤثثة داخل برج سكني بالقرب من أهم معالم العليا - ساتل

برج سكني مُدار بالكامل في وسط حي العليا، يوفر سكن مريح وهادئ بمعايير فندقية وخدمات متكاملة تناسب السكن الطويل

الشقق مفروشة بالكامل وتبدأ من استوديو إلى شقق غرفتين نوم، بمساحات من 41 إلى 112 م²، وفيه خيارات مثل بلكونة خاصة، غرف تخزين، وغرف خادمة ببعض الوحدات.

كل الشقق مجهزة بأثاث أنيق، تلفزيون ذكي، نظام دخول ذكي، تكييف مركزي، نوافذ عازلة للصوت والحرارة، ومطبخ مجهز بالكامل.

المرافق:
مسبح على السطح، نادي رياضي مجهز، ساونا، غرفة بخار، جلسات داخلية وخارجية، مساحات مظللة، مناطق خضراء، مواقف داخلية، إنترنت فايبر، مخارج نفايات بكل طابق، بالإضافة إلى أمن وحراسة وتشغيل على مدار الساعة.

الموقع:
موقع مميز في حي العليا، يبعد 5 د لبرج الفيصلية ، و8 دقائق عن مكتبة الملك فهد ومحطة المترو ، وقريب من أهم المراكز التجارية والخدمات في الرياض

Serviced Residential Apartment in Al Olaya – Satel

A fully managed residential tower in the heart of Al Olaya, offering hotel-style living with professional services

Units range from studios to two-bedroom apartments (41–112 sqm), with selected layouts including balconies, storage rooms, and maid’s rooms.
All apartments feature elegant furniture, smart TV, smart access, central AC, double-glazed windows, and fully equipped kitchens

Facilities
Rooftop pool, gym, sauna, steam room, indoor and outdoor lounges, landscaped areas, indoor parking, fiber internet, waste chutes, and 24/7 security and management

Location:
5min to Al Faisaliah Tower , 8 min to Metro Station",24.693405,46.685002,https://images.aqar.fm/webp/750x0/props/000356153_1784652445065.jpg | https://images.aqar.fm/webp/750x0/props/000356156_1782118947761.jpg | https://images.aqar.fm/webp/750x0/props/000356158_1782118947781.jpg | https://images.aqar.fm/webp/750x0/props/034565646_1783505848316.jpg | https://images.aqar.fm/webp/750x0/props/034565649_1783505848316.jpg | https://images.aqar.fm/webp/750x0/props/034565642_1783929092534.jpg | https://images.aqar.fm/webp/750x0/props/034565648_1783929092378.jpg | https://images.aqar.fm/webp/750x0/props/034565644_1783929092566.jpg | https://images.aqar.fm/webp/750x0/props/034565645_1783929092459.jpg | https://images.aqar.fm/webp/750x0/props/034565640_1783929092428.jpg | https://images.aqar.fm/webp/750x0/props/034565640_1783929092378.jpg | https://images.aqar.fm/webp/750x0/props/034565644_1783929092393.jpg | https://images.aqar.fm/webp/750x0/props/034565644_1783929092417.jpg | https://images.aqar.fm/webp/750x0/props/034565646_1783929092620.jpg | https://images.aqar.fm/webp/750x0/props/034565640_1783929092474.jpg | https://images.aqar.fm/webp/750x0/props/034565644_1783929092460.jpg | https://images.aqar.fm/webp/750x0/props/034565649_1783929092486.jpg | https://images.aqar.fm/webp/750x0/props/034565640_1783929092531.jpg | https://images.aqar.fm/webp/750x0/props/034565647_1783929092503.jpg | https://images.aqar.fm/webp/750x0/props/034565648_1783929092368.jpg | https://images.aqar.fm/webp/750x0/props/034565647_1783929092564.jpg | https://images.aqar.fm/webp/750x0/props/000356150_1784652513452.jpg | https://images.aqar.fm/webp/750x0/props/000356150_1784652513445.jpg | https://images.aqar.fm/webp/750x0/props/000356158_1784652513451.jpg | https://images.aqar.fm/webp/750x0/props/000356150_1784652513443.jpg | https://images.aqar.fm/webp/750x0/props/000356157_1782118935166.png | https://images.aqar.fm/webp/750x0/props/034565644_1783505848318.jpg,27.0,منصور الشهراني,شركة ساتل العقارية,1.0,2026-06-21,2026-07-20,2026-07-23,404.0,2026-07-23,1699.3464052287582,-0.034564075015067086,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
6747642,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-الفرعي-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6747642,"شقة للإيجار في شارع طريق الملك فهد الفرعي, حي الصحافة, مدينة الرياض, منطقة الرياض",140000.0,,88.0,2.0,,,2.0,حي الصحافة,الرياض,شمال الرياض,"شقة فاخرة للإيجار في برج رافال – الرياض

 حي الصحافة – طريق الملك فهد
 المساحة: 88.48م²
 الدور: 43– إطلالة بانورامية على برج المملكة

 غرفة نوم ماستر
 صالة + مطبخ مفتوح ومجهز بالكامل
 دورتا مياه
 موقف خاص
 نادي رياضي
 مفروشة بالكامل بتصميم عصري
برج رافال… عنوان الفخامة والهدوء والرفاهية في قلب العاصمة",24.792687,46.632419,https://images.aqar.fm/webp/750x0/props/053400553_1782391739076.jpg | https://images.aqar.fm/webp/750x0/props/053400550_1782391739080.jpg | https://images.aqar.fm/webp/750x0/props/053400554_1782391739080.jpg | https://images.aqar.fm/webp/750x0/props/053400551_1782391739088.jpg | https://images.aqar.fm/webp/750x0/props/053400554_1782391739093.jpg | https://images.aqar.fm/webp/750x0/props/053400559_1782391739092.jpg | https://images.aqar.fm/webp/750x0/props/053400554_1782391739086.jpg | https://images.aqar.fm/webp/750x0/props/053400559_1782391739087.jpg | https://images.aqar.fm/webp/750x0/props/053400551_1782391739099.jpg | https://images.aqar.fm/webp/750x0/props/053400557_1782391739088.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739107.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739100.jpg | https://images.aqar.fm/webp/750x0/props/053400556_1782391739286.jpg | https://images.aqar.fm/webp/750x0/props/053400555_1782391739110.jpg | https://images.aqar.fm/webp/750x0/props/053400555_1782391739289.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739261.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739108.jpg | https://images.aqar.fm/webp/750x0/props/053400551_1782391739256.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739268.jpg | https://images.aqar.fm/webp/750x0/props/053400553_1782391739272.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739298.jpg | https://images.aqar.fm/webp/750x0/props/053400558_1782391739312.jpg | https://images.aqar.fm/webp/750x0/props/053400553_1782391739276.jpg | https://images.aqar.fm/webp/750x0/props/053400557_1782391739295.jpg | https://images.aqar.fm/webp/750x0/props/053400554_1782391739137.jpg | https://images.aqar.fm/webp/750x0/props/053400552_1782391739312.jpg | https://images.aqar.fm/webp/750x0/props/053400550_1782391739327.jpg,27.0,صالح بن علي بن صالح الياسين,شركة ثمرة الجزيرة للتطوير,1.0,2026-06-25,2026-06-25,2026-07-21,49.0,2026-07-23,1590.909090909091,-0.03423397027020991,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
6686846,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-جصة-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6686846,"شقة للإيجار في شارع وادي جصة, حي الصحافة, مدينة الرياض, منطقة الرياض",140000.0,,88.0,2.0,,,0.0,حي الصحافة,الرياض,شمال الرياض,"شقة فاخرة للإيجار في برج رافال – الرياض

 حي الصحافة – طريق الملك فهد
 المساحة: 88.48م²
 الدور: 43– إطلالة بانورامية على برج المملكة

 غرفة نوم ماستر
 صالة + مطبخ مفتوح ومجهز بالكامل
 دورتا مياه
 موقف خاص
 نادي رياضي
 مفروشة بالكامل بتصميم عصري
برج رافال… عنوان الفخامة والهدوء والرفاهية في قلب العاصمة",24.792577,46.632121,,,سعد عيسى,مكتب أثر الأصول العقارية,1.0,2026-05-07,2026-05-07,2026-07-21,0.0,2026-07-23,1590.909090909091,-0.03423397027020991,True,سعر مرتفع جدًا عن متوسط الحي (فخامة على الأغلب)
