listing_id,url,district,rooms,price,area_sqm,expected_annual_rent_sakani,sakani_deals_count,sakani_trusted,expected_yield_pct_sakani,ad_price_per_sqm,comparable_sale_deals_count,comparable_median_price_per_sqm,price_ratio,verdict_price
6779110,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-شمس-الدين-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6779110,حي القيروان,3.0,1385000.0,146.0,56900,537,True,4.11,9486,127,5706.0,1.66,🟡 مبالغ فيه
6770756,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-جبل-الأسودة-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6770756,حي قرطبة,4.0,1200000.0,171.0,49200,642,True,4.1,7018,73,6429.0,1.09,🟢 سعر عادل
6597216,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-25-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6597216,حي المونسية,3.0,870000.0,75.0,35700,2100,True,4.1,11600,11,9687.0,1.2,🟡 مبالغ فيه
6705154,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأفضلي-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6705154,حي الملقا,3.0,1337375.0,136.0,54800,1400,True,4.1,9834,141,8790.0,1.12,🟢 سعر عادل
6762224,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-25-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6762224,حي المونسية,3.0,870000.0,75.0,35700,2100,True,4.1,11600,11,9687.0,1.2,🟡 مبالغ فيه
6736840,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-136-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6736840,حي المونسية,3.0,870000.0,280.0,35700,2100,True,4.1,3107,6,6169.0,0.5,🔴 REVIEW
6787610,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6787610,حي الرمال,4.0,825125.0,185.0,33800,867,True,4.1,4460,230,5025.0,0.89,🟢 سعر عادل
6697091,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-131-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6697091,حي المونسية,4.0,960000.0,136.0,39300,684,True,4.09,7059,103,6957.0,1.01,🟢 سعر عادل
6783253,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عباس-السلمي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6783253,حي الرمال,3.0,736000.0,154.0,30100,3400,True,4.09,4779,383,5178.0,0.92,🟢 سعر عادل
6749282,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القنا-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6749282,حي الياسمين,4.0,1350000.0,162.0,55200,457,True,4.09,8333,106,6067.0,1.37,🟡 مبالغ فيه
6823695,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-حسن-الفيحاني-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6823695,حي المونسية,4.0,960000.0,136.0,39300,684,True,4.09,7059,103,6957.0,1.01,🟢 سعر عادل
6751104,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القنا-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6751104,حي الياسمين,4.0,1350000.0,162.0,55200,457,True,4.09,8333,106,6067.0,1.37,🟡 مبالغ فيه
6684460,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-158-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6684460,حي المونسية,4.0,960000.0,139.0,39300,684,True,4.09,6906,104,6914.0,1.0,🟢 سعر عادل
6566842,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الأمير-عبدالعزيز-بن-محمد-بن-عياف-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6566842,حي الياسمين,4.0,1350000.0,166.0,55200,457,True,4.09,8133,104,5728.0,1.42,🟡 مبالغ فيه
6385224,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القادسية-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6385224,حي الياسمين,4.0,1350000.0,145.0,55200,457,True,4.09,9310,122,7188.0,1.3,🟡 مبالغ فيه
6752995,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الوادي/شارع-الشيخ-عبدالله-المخضوب-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6752995,حي الوادي,3.0,1000000.0,136.0,40900,462,True,4.09,7353,1,,,
6466121,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-الصحابه-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6466121,حي المونسية,4.0,962000.0,128.0,39300,684,True,4.09,7516,95,7045.0,1.07,🟢 سعر عادل
6743175,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6743175,حي النرجس,2.0,1119999.0,75.0,45700,861,True,4.08,14933,68,11020.0,1.36,🟡 مبالغ فيه
6518597,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-السلامة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6518597,حي النرجس,2.0,1120000.0,86.0,45700,861,True,4.08,13023,159,9204.0,1.41,🟡 مبالغ فيه
6367317,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-138-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6367317,حي المونسية,3.0,875000.0,113.0,35700,2100,True,4.08,7743,83,7208.0,1.07,🟢 سعر عادل
6740516,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6740516,حي النرجس,2.0,1119999.0,75.0,45700,861,True,4.08,14933,68,11020.0,1.36,🟡 مبالغ فيه
6722588,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الربيع/شارع-الغطغط-حي-الربيع-مدينة-الرياض-منطقة-الرياض-6722588,حي الربيع,2.0,1200000.0,81.0,49000,233,True,4.08,14815,1,,,
6363422,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-السلامة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6363422,حي النرجس,2.0,1120000.0,89.0,45700,861,True,4.08,12584,199,9119.0,1.38,🟡 مبالغ فيه
6577424,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالرحمن-بن-محمد-بن-مسلمة-الأنصاري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6577424,حي العارض,3.0,1097000.0,142.0,44600,1600,True,4.07,7725,188,8332.0,0.93,🟢 سعر عادل
6788970,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6788970,حي الرمال,3.0,740000.0,113.0,30100,3400,True,4.07,6549,393,5294.0,1.24,🟡 مبالغ فيه
6816804,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6816804,حي الرمال,3.0,740000.0,256.0,30100,3400,True,4.07,2891,58,4718.0,0.61,🟢 سعر عادل
6787458,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6787458,حي الرمال,4.0,830250.0,179.0,33800,867,True,4.07,4638,271,5039.0,0.92,🟢 سعر عادل
6772055,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-الأمير-عبدالله-بن-فيصل-بن-فرحان-آل-سعو-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6772055,حي القيروان,3.0,1400000.0,167.0,56900,537,True,4.06,8383,116,5627.0,1.49,🟡 مبالغ فيه
6507656,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6507656,حي الملقا,3.0,1350000.0,146.0,54800,1400,True,4.06,9247,139,8660.0,1.07,🟢 سعر عادل
6806107,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6806107,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6700870,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-127-الملقا-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6700870,حي الملقا,3.0,1350000.0,149.0,54800,1400,True,4.06,9060,135,8660.0,1.05,🟢 سعر عادل
6784014,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-خليفه-العتيبي-حي-القيروان-الرياض-منطقة-الرياض-6784014,حي القيروان,3.0,1400000.0,146.0,56900,537,True,4.06,9589,127,5706.0,1.68,🟡 مبالغ فيه
6822102,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6822102,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6561317,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-محمد-البرقي-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6561317,حي الملقا,3.0,1350000.0,149.0,54800,1400,True,4.06,9060,135,8660.0,1.05,🟢 سعر عادل
6751127,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-محمد-بن-عبدالعزيز-العجاجي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6751127,حي القيروان,3.0,1400000.0,158.0,56900,537,True,4.06,8861,118,5678.0,1.56,🟡 مبالغ فيه
6757010,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6757010,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6755740,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الرمس-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6755740,حي الملقا,3.0,1350000.0,250.0,54800,1400,True,4.06,5400,13,3202.0,1.69,🟡 مبالغ فيه
6644093,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-عبدالله-بن-سالم-الصباح-حي-الروابي-مدينة-الرياض-منطقة-الرياض-6644093,حي الروابي,4.0,825000.0,122.0,33500,221,True,4.06,6762,27,3279.0,2.06,🟡 مبالغ فيه
6739011,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-الرياض-منطقة-الرياض-6739011,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6644018,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-عبدالله-بن-سالم-الصباح-حي-الروابي-مدينة-الرياض-منطقة-الرياض-6644018,حي الروابي,4.0,825000.0,122.0,33500,221,True,4.06,6762,27,3279.0,2.06,🟡 مبالغ فيه
6559101,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-مسعود-بن-متعب-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6559101,حي القيروان,3.0,1400000.0,159.0,56900,537,True,4.06,8805,118,5678.0,1.55,🟡 مبالغ فيه
6782731,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6782731,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6787543,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-هجر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6787543,حي الملقا,3.0,1350000.0,104.0,54800,1400,True,4.06,12981,85,9438.0,1.38,🟡 مبالغ فيه
6597515,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-محمد-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6597515,حي الملقا,3.0,1350000.0,190.0,54800,1400,True,4.06,7105,37,7094.0,1.0,🟢 سعر عادل
6761375,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6761375,حي الملقا,3.0,1350000.0,109.0,54800,1400,True,4.06,12385,113,9279.0,1.33,🟡 مبالغ فيه
6750263,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-عبداللطيف-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6750263,حي الملقا,3.0,1350000.0,147.0,54800,1400,True,4.06,9184,137,8660.0,1.06,🟢 سعر عادل
6750078,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6750078,حي الملقا,3.0,1350000.0,147.0,54800,1400,True,4.06,9184,137,8660.0,1.06,🟢 سعر عادل
6631538,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحصير-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6631538,حي الملقا,3.0,1350000.0,146.0,54800,1400,True,4.06,9247,139,8660.0,1.07,🟢 سعر عادل
6769148,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-شمس-الدين-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6769148,حي القيروان,3.0,1400000.0,146.0,56900,537,True,4.06,9589,127,5706.0,1.68,🟡 مبالغ فيه
6712013,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-ابحر-حي-القيروان-الرياض-منطقة-الرياض-6712013,حي الملقا,3.0,1350000.0,146.0,54800,1400,True,4.06,9247,139,8660.0,1.07,🟢 سعر عادل
6754761,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6754761,حي الملقا,3.0,1350000.0,147.0,54800,1400,True,4.06,9184,137,8660.0,1.06,🟢 سعر عادل
6554511,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الغدير/شارع-الربع-الخالي-حي-الغدير-مدينة-الرياض-منطقة-الرياض-6554511,حي الغدير,3.0,1220000.0,154.0,49400,274,True,4.05,7922,14,6002.0,1.32,🟡 مبالغ فيه
6695790,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6695790,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6814338,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6814338,حي حطين,2.0,1415000.0,87.0,57300,208,True,4.05,16264,19,13845.0,1.17,🟡 مبالغ فيه
6386625,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-ثعلبة-بن-سعد-الخزرجي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6386625,حي العارض,3.0,1100000.0,128.0,44600,1600,True,4.05,8594,198,8381.0,1.03,🟢 سعر عادل
6739018,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القامة-حي-العارض-مدينة-الرياض-منطقة-الرياض-6739018,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6770880,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القامة-حي-العارض-مدينة-الرياض-منطقة-الرياض-6770880,حي العارض,3.0,1100000.0,155.0,44600,1600,True,4.05,7097,171,8280.0,0.86,🟢 سعر عادل
6502861,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-سالم-بن-عمير-الاوسي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6502861,حي العارض,3.0,1100000.0,148.0,44600,1600,True,4.05,7432,178,8292.0,0.9,🟢 سعر عادل
6517503,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-سالم-بن-عمير-الاوسي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6517503,حي العارض,3.0,1100000.0,150.0,44600,1600,True,4.05,7333,179,8289.0,0.88,🟢 سعر عادل
6678744,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6678744,حي العارض,3.0,1100000.0,110.0,44600,1600,True,4.05,10000,155,8676.0,1.15,🟢 سعر عادل
6762699,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القامة-حي-العارض-مدينة-الرياض-منطقة-الرياض-6762699,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6763740,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالحق-البكري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6763740,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6533246,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-سالم-بن-عمير-الاوسي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6533246,حي العارض,3.0,1100000.0,148.0,44600,1600,True,4.05,7432,178,8292.0,0.9,🟢 سعر عادل
6493305,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-علي-بن-أحمد-العمري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6493305,حي العارض,3.0,1100000.0,125.0,44600,1600,True,4.05,8800,193,8416.0,1.05,🟢 سعر عادل
6633510,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-اسماء-بنت-مالك-حي-العارض-مدينة-الرياض-منطقة-الرياض-6633510,حي العارض,3.0,1100000.0,130.0,44600,1600,True,4.05,8462,197,8378.0,1.01,🟢 سعر عادل
6630177,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالله-بن-العاص-حي-العارض-مدينة-الرياض-منطقة-الرياض-6630177,حي العارض,3.0,1100000.0,150.0,44600,1600,True,4.05,7333,179,8289.0,0.88,🟢 سعر عادل
6710919,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-العطاء-حي-العارض-مدينة-الرياض-منطقة-الرياض-6710919,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6455358,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التراث-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6455358,حي المونسية,4.0,970000.0,148.0,39300,684,True,4.05,6554,98,6821.0,0.96,🟢 سعر عادل
6630166,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالله-بن-العاص-حي-العارض-مدينة-الرياض-منطقة-الرياض-6630166,حي العارض,3.0,1100000.0,150.0,44600,1600,True,4.05,7333,179,8289.0,0.88,🟢 سعر عادل
6767862,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الأمير-خالد-بن-بندر-بن-عبدالعزيز-حي-العارض-مدينة-الرياض-منطقة-الرياض-6767862,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6766474,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القامة-حي-العارض-مدينة-الرياض-منطقة-الرياض-6766474,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6575114,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6575114,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6562689,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6562689,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6586429,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6586429,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6702384,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-احمد-بن-سعيد-ابن-الهندي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6702384,حي العارض,3.0,1100000.0,129.0,44600,1600,True,4.05,8527,199,8384.0,1.02,🟢 سعر عادل
6755345,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6755345,حي حطين,2.0,1415000.0,135.6,57300,208,True,4.05,10435,54,9757.0,1.07,🟢 سعر عادل
6794377,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالكريم-سلمان-حي-العارض-مدينة-الرياض-منطقة-الرياض-6794377,حي العارض,3.0,1100000.0,127.0,44600,1600,True,4.05,8661,195,8416.0,1.03,🟢 سعر عادل
6751450,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالله-خضري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6751450,حي العارض,3.0,1100000.0,82.0,44600,1600,True,4.05,13415,36,8995.0,1.49,🟡 مبالغ فيه
6561661,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6561661,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6560830,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-403-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6560830,حي المونسية,4.0,970000.0,153.0,39300,684,True,4.05,6340,97,6797.0,0.93,🟢 سعر عادل
6746525,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-شهيد-الدين-ثم-الوطن-محمد-يحيى-محمد-البهيجان-حي-العارض-مدينة-الرياض-منطقة-الرياض-6746525,حي العارض,3.0,1100000.0,203.0,44600,1600,True,4.05,5419,52,7440.0,0.73,🟢 سعر عادل
6748281,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6748281,حي العارض,3.0,1100000.0,128.0,44600,1600,True,4.05,8594,198,8381.0,1.03,🟢 سعر عادل
6776658,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-محمد-الميدومي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6776658,حي العارض,3.0,1100000.0,176.0,44600,1600,True,4.05,6250,129,8253.0,0.76,🟢 سعر عادل
6802061,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6802061,حي العارض,3.0,1100000.0,128.0,44600,1600,True,4.05,8594,198,8381.0,1.03,🟢 سعر عادل
6755297,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6755297,حي حطين,2.0,1415000.0,87.0,57300,208,True,4.05,16264,19,13845.0,1.17,🟡 مبالغ فيه
6569682,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6569682,حي العارض,3.0,1100000.0,128.0,44600,1600,True,4.05,8594,198,8381.0,1.03,🟢 سعر عادل
6576770,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الاوزاعي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6576770,حي العارض,3.0,1100000.0,163.0,44600,1600,True,4.05,6748,149,8264.0,0.82,🟢 سعر عادل
6563017,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6563017,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
6525037,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-جمال-الدين-القاسمي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6525037,حي العارض,3.0,1100000.0,148.0,44600,1600,True,4.05,7432,178,8292.0,0.9,🟢 سعر عادل
6606145,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-ابن-عبدالظاهر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6606145,حي العارض,3.0,1100000.0,121.0,44600,1600,True,4.05,9091,190,8456.0,1.08,🟢 سعر عادل
6702091,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الأمير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6702091,حي حطين,2.0,1415000.0,87.0,57300,208,True,4.05,16264,19,13845.0,1.17,🟡 مبالغ فيه
6560176,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الحارث-بن-سليل-حي-العارض-مدينة-الرياض-منطقة-الرياض-6560176,حي العارض,3.0,1100000.0,132.0,44600,1600,True,4.05,8333,200,8352.0,1.0,🟢 سعر عادل
