listing_id,url,district,price,area_sqm,price_per_sqm,rent_low,rent_mid,rent_high,yield_low_pct,yield_mid_pct,yield_high_pct,net_yield_low_pct,strengths,risks,verdict,verdict_reason
6355692,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/طريق-عثمان-بن-عفان-حي-النرجس-الرياض-منطقة-الرياض-6355692,حي النرجس,1200000.0,109.0,11009.0,68170,83472,110340,5.68,6.96,9.2,4.77,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6622441,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-282-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6622441,حي المونسية,950000.0,153.0,6209.0,53947,66667,78775,5.68,7.02,8.29,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6760563,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-طياش-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6760563,حي عكاظ,440000.0,126.0,3492.0,25000,29408,32000,5.68,6.68,7.27,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6743972,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-الصفار-الذهبي-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6743972,حي عكاظ,499000.0,116.0,4302.0,28333,33600,38333,5.68,6.73,7.68,4.77,تشطيبات حديثة مذكورة | عقار جديد,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6690907,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-محمد-بن-عبدالعزيز-العجاجي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6690907,حي القيروان,1200000.0,127.0,9449.0,68112,76250,92857,5.68,6.35,7.74,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6416665,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-حي-بدر-حي-بدر-مدينة-الرياض-منطقة-الرياض-6416665,حي بدر,550000.0,147.0,3741.0,31245,35667,40250,5.68,6.48,7.32,4.77,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6563284,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-أبي-بكر-القيم-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563284,حي المهدية,700000.0,134.0,5224.0,39765,58367,107502,5.68,8.34,15.36,4.77,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6665225,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-سفيان-بن-الحكم-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6665225,حي ظهرة نمار,620000.0,131.0,4733.0,35180,48000,62800,5.67,7.74,10.13,4.77,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6726746,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-وادي-الدواسر-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6726746,حي النسيم الشرقي,733000.0,160.0,4581.0,41590,51071,60667,5.67,6.97,8.28,4.77,خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6665279,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-سفيان-بن-الحكم-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6665279,حي ظهرة نمار,620000.0,131.0,4733.0,35180,48000,62800,5.67,7.74,10.13,4.77,خزانات مياه مستقلة | تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6610363,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الربيع-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6610363,حي النرجس,1200000.0,140.0,8571.0,68112,78122,96727,5.68,6.51,8.06,4.77,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6787554,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-الشرفيه-حي-بدر-مدينة-الرياض-منطقة-الرياض-6787554,حي بدر,480000.0,89.0,5393.0,27245,32812,38427,5.68,6.84,8.01,4.77,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6509647,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-مروان-بن-أبي-حفصة-حي-السويدي-الغربي-مدينة-الرياض-منطقة-الرياض-6509647,حي السويدي الغربي,550000.0,94.0,5851.0,31250,45000,62678,5.68,8.18,11.4,4.77,خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6777457,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الخنساء-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6777457,حي اليرموك,870000.0,131.0,6641.0,49433,61667,79000,5.68,7.09,9.08,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6596798,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-الصبح-الأسفل-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6596798,حي الجنادرية,550000.0,101.0,5446.0,31200,34429,39403,5.67,6.26,7.16,4.77,يوجد مصعد | خزانات مياه مستقلة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6779251,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الخنساء-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6779251,حي اليرموك,870000.0,131.0,6641.0,49433,61667,79000,5.68,7.09,9.08,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6766846,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القرانة-حي-الندى-مدينة-الرياض-منطقة-الرياض-6766846,حي الندى,1280000.0,128.0,10000.0,72750,93750,113146,5.68,7.32,8.84,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6584656,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-علي-بن-خريف-حي-الروابي-مدينة-الرياض-منطقة-الرياض-6584656,حي الروابي,730000.0,103.0,7087.0,41464,68536,94060,5.68,9.39,12.88,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6784239,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-وادي-الدواسر-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6784239,حي النسيم الشرقي,733000.0,160.0,4581.0,41590,51667,60878,5.67,7.05,8.31,4.77,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6341847,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-103-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6341847,حي الجنادرية,575000.0,126.0,4563.0,32564,40536,54871,5.66,7.05,9.54,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6431326,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-محمد-الدباس-حي-طويق-مدينة-الرياض-منطقة-الرياض-6431326,حي طويق,600000.0,90.0,6667.0,33986,40167,47871,5.66,6.69,7.98,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6571275,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-عروة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571275,حي المهدية,735000.0,111.0,6622.0,41660,48845,56250,5.67,6.65,7.65,4.76,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6684455,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-190-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6684455,حي المونسية,1130000.0,161.0,7019.0,63989,70000,80000,5.66,6.19,7.08,4.76,خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6745935,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/شارع-علي-القابسي-حي-الحمراء-مدينة-الرياض-منطقة-الرياض-6745935,حي الحمراء,1095000.0,120.0,9125.0,62000,75238,89357,5.66,6.87,8.16,4.76,يوجد مصعد | يوجد موقف سيارة | خزانات مياه مستقلة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6763632,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-215-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6763632,حي الملقا,1400000.0,121.0,11570.0,79325,100797,117514,5.67,7.2,8.39,4.76,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6747054,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عسفان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6747054,حي النرجس,1200000.0,178.0,6742.0,67971,80900,104350,5.66,6.74,8.7,4.76,يوجد موقف سيارة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6618744,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-يحىى-الطالبي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6618744,حي الشرق,600000.0,47.0,12766.0,34000,39464,46009,5.67,6.58,7.67,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6761308,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-عقبة-بن-عثمان-بن-خلدة-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6761308,حي ظهرة نمار,650000.0,137.0,4745.0,36833,48317,63775,5.67,7.43,9.81,4.76,يوجد موقف سيارة | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6524079,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-إسحاق-بن-عبدالرحمن-بن-حسن-حي-الزهرة-مدينة-الرياض-منطقة-الرياض-6524079,حي الزهرة,620000.0,139.0,4460.0,35150,47536,60122,5.67,7.67,9.7,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6356135,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6356135,حي حطين,1373000.0,88.0,15602.0,77753,97417,108420,5.66,7.1,7.9,4.76,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6342737,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القدس/شارع-مراكش-حي-القدس-مدينة-الرياض-منطقة-الرياض-6342737,حي القدس,1080000.0,117.0,9231.0,61197,75000,92022,5.67,6.94,8.52,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6765012,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-بشير-البصري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6765012,حي النرجس,1000000.0,113.0,8850.0,56668,64000,73132,5.67,6.4,7.31,4.76,يوجد مصعد | يوجد موقف سيارة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6482308,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-463-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6482308,حي المونسية,600000.0,275.0,2182.0,34000,38000,44170,5.67,6.33,7.36,4.76,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6363377,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6363377,حي حطين,1373000.0,88.0,15602.0,77753,97417,108420,5.66,7.1,7.9,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6519194,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6519194,حي حطين,1373000.0,88.0,15602.0,77753,97417,108420,5.66,7.1,7.9,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6757323,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-يحيى-الفرضي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6757323,حي الرمال,600000.0,68.0,8824.0,34000,42917,52100,5.67,7.15,8.68,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6415713,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-عمر-الهروي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6415713,حي طويق,630000.0,116.0,5431.0,35667,39600,50000,5.66,6.29,7.94,4.76,يوجد مصعد,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6782181,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-خلف-بن-عبدالله-حي-البيان-مدينة-الرياض-منطقة-الرياض-6782181,حي الشرق,600000.0,205.0,2927.0,34000,41845,49350,5.67,6.97,8.23,4.76,تشطيبات حديثة مذكورة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6593857,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-السليمانية/شارع-التنسيق-حي-السليمانية-مدينة-الرياض-منطقة-الرياض-6593857,حي السليمانية,1350000.0,172.0,7849.0,76461,96250,125000,5.66,7.13,9.26,4.76,تشطيبات حديثة مذكورة,السعر 'يبدأ من' -- تأكد إنه يخص نفس الوحدة والمساحة المذكورة، مو وحدة أصغر,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6571762,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-بلبل-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571762,حي المهدية,750000.0,130.0,5769.0,42500,49817,55556,5.67,6.64,7.41,4.76,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6631538,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحصير-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6631538,حي الملقا,1350000.0,146.0,9247.0,76455,90832,110521,5.66,6.73,8.19,4.76,يوجد مصعد | يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6571969,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-تقى-الدين-التميمى-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571969,حي المهدية,765000.0,141.0,5426.0,43333,51211,59067,5.66,6.69,7.72,4.76,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6775762,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-215-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6775762,حي الملقا,1300000.0,88.0,14773.0,73732,86354,100560,5.67,6.64,7.74,4.76,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6735125,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-الغريسة-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6735125,حي اشبيلية,960000.0,158.0,6076.0,54377,75000,85000,5.66,7.81,8.85,4.76,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6389018,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-ابن-الميراثي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6389018,حي الشرق,520000.0,105.0,4952.0,29479,32783,37755,5.67,6.3,7.26,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6356149,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6356149,حي حطين,1373000.0,88.0,15602.0,77753,97417,108420,5.66,7.1,7.9,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6518423,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6518423,حي حطين,1373000.0,89.0,15427.0,77753,97417,108420,5.66,7.1,7.9,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6343676,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الحسن-الهمداني-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6343676,حي الفيحاء,780000.0,138.0,5652.0,44188,54400,67871,5.67,6.97,8.7,4.76,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6787254,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6787254,حي حطين,1373000.0,88.0,15602.0,77753,97417,108420,5.66,7.1,7.9,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6724374,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-البطحاء-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6724374,حي الملقا,1200000.0,125.0,9600.0,67989,85732,100000,5.67,7.14,8.33,4.76,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6686952,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-ابن-أرقم-النميري-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6686952,حي الشرق,380000.0,74.0,5135.0,21515,26500,32671,5.66,6.97,8.6,4.76,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6605537,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الربيع-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6605537,حي النرجس,1100000.0,112.0,9821.0,62329,75266,86261,5.67,6.84,7.84,4.76,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6387129,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الاماسي-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6387129,حي الملقا,1200000.0,124.0,9677.0,67877,85183,116292,5.66,7.1,9.69,4.75,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6500575,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الا-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6500575,حي الملقا,1150000.0,143.0,8042.0,64967,98167,127143,5.65,8.54,11.06,4.75,يوجد مصعد | يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6679705,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6679705,حي الدار البيضاء,460000.0,102.0,4510.0,26030,34000,47340,5.66,7.39,10.29,4.75,تشطيبات حديثة مذكورة | عقار جديد,السعر 'يبدأ من' -- تأكد إنه يخص نفس الوحدة والمساحة المذكورة، مو وحدة أصغر,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6587597,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-العزيزية/شارع-عرفات-حي-العزيزية-مدينة-الرياض-منطقة-الرياض-6587597,حي العزيزية,530000.0,127.0,4173.0,29986,39929,55213,5.66,7.53,10.42,4.75,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6741363,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-الدخان-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6741363,حي ظهرة لبن,699000.0,133.0,5256.0,39493,51028,59984,5.65,7.3,8.58,4.75,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6592079,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القادسية-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6592079,حي الياسمين,1150000.0,170.0,6765.0,64971,78750,98012,5.65,6.85,8.52,4.75,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6743580,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحصير-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6743580,حي الملقا,1200000.0,127.0,9449.0,67800,86301,112213,5.65,7.19,9.35,4.75,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6735695,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المندق-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6735695,حي ظهرة لبن,698000.0,140.0,4986.0,39464,47488,55202,5.65,6.8,7.91,4.75,يوجد موقف سيارة | خزانات مياه مستقلة | تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6694646,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الجنادريه-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6694646,حي ظهرة لبن,770000.0,94.0,8191.0,43493,48475,55752,5.65,6.3,7.24,4.74,تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6389974,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-الحسين-بن-علي-حي-التعاون-الرياض-منطقة-الرياض-6389974,حي التعاون,1400000.0,136.0,10294.0,79000,91854,110000,5.64,6.56,7.86,4.74,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6372941,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المعيزلة/حي-المعيزيلة-مدينة-الرياض-منطقة-الرياض-6372941,حي المعيزلة,600000.0,112.0,5357.0,33868,43586,58258,5.64,7.26,9.71,4.74,يوجد مصعد | قريب من محطة مترو,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
