listing_id,url
6749687,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-محمد-بن-حمد-بن-فارس-حي-العارض-مدينة-الرياض-منطقة-الرياض-6749687
6748765,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6748765
6767893,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-العباس-بن-عبد-المطلب-حي-التعاون-مدينة-الرياض-منطقة-الرياض-6767893
6778298,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-488-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6778298
6769596,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-بيشه-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6769596
6673043,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالرحمن-بن-محمد-بن-مسلمه-الانصاري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6673043
6752310,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القلعة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6752310
6657281,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6657281
6783201,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالله-بن-العاص-حي-العارض-مدينة-الرياض-منطقة-الرياض-6783201
6435030,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-اسماء-بنت-مالك-حي-العارض-مدينة-الرياض-منطقة-الرياض-6435030
6750031,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-أبحر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6750031
6712369,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القادسية-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6712369
6636475,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6636475
