listing_id,url,status,first_seen,last_seen
6671072,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحسو-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6671072,جديد,2026-07-26,2026-07-26
6679616,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-الصمان-حي-حطين-مدينة-الرياض-منطقة-الرياض-6679616,جديد,2026-07-26,2026-07-26
6749762,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الطبيعة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6749762,جديد,2026-07-26,2026-07-26
6526266,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الشفا/شارع-النميلات-حي-الشفاء-مدينة-الرياض-منطقة-الرياض-6526266,جديد,2026-07-26,2026-07-26
6780407,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-428-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6780407,جديد,2026-07-26,2026-07-26
6768056,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/حي-شارع-ال-طياش-حي-عكاظ-الرياض-منطقة-الرياض-6768056,جديد,2026-07-26,2026-07-26
6454405,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التراث-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6454405,جديد,2026-07-26,2026-07-26
6788751,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-علي-بن-النقيب-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6788751,جديد,2026-07-26,2026-07-26
6682854,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-359-النرجس-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6682854,جديد,2026-07-26,2026-07-26
6587211,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-النسري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6587211,جديد,2026-07-26,2026-07-26
6631875,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-محمد-ابن-مهيزع-حي-الزهرة-مدينة-الرياض-منطقة-الرياض-6631875,جديد,2026-07-26,2026-07-26
